inspection_id,question_id,result,severity,inspector_note
SI-2025-0030,22,Pass,,
SI-2025-0030,23,Pass,,
SI-2025-0030,24,Fail,Low,No vehicle warning signage at the north stairwell crossing
SI-2025-0031,1,Pass,,
SI-2025-0031,2,Pass,,
SI-2025-0031,3,Fail,Low,Call point at the dock office blocked by stored materials
SI-2025-0031,4,Pass,,
SI-2025-0031,5,NA,,
SI-2025-0031,6,Pass,,
SI-2025-0031,7,Pass,,
SI-2025-0031,8,Pass,,
SI-2025-0031,9,Pass,,
SI-2025-0031,10,Pass,,
SI-2025-0031,11,Pass,,
SI-2025-0031,12,Pass,,
SI-2025-0031,13,Pass,,
SI-2025-0031,14,Pass,,
SI-2025-0031,15,Pass,,
SI-2025-0031,16,Pass,,
SI-2025-0031,17,Pass,,
SI-2025-0031,18,Pass,,
SI-2025-0031,19,Pass,,
SI-2025-0031,20,NA,,
SI-2025-0031,21,Pass,,
SI-2025-0031,22,Fail,Low,Walkway markings at the north stairwell worn and faded
SI-2025-0031,23,Pass,,
SI-2025-0031,24,Fail,Medium,No vehicle warning signage at aisle 4 crossing
SI-2025-0032,1,Pass,,
SI-2025-0032,2,Pass,,
SI-2025-0032,3,Pass,,
SI-2025-0032,4,Fail,Low,Emergency light at bay 2 not illuminating on test
SI-2025-0032,5,Pass,,
SI-2025-0032,6,Pass,,
SI-2025-0032,7,Pass,,
SI-2025-0032,8,Pass,,
SI-2025-0032,9,Pass,,
SI-2025-0032,10,Pass,,
SI-2025-0032,11,Pass,,
SI-2025-0032,12,Pass,,
SI-2025-0032,13,Pass,,
SI-2025-0032,14,Pass,,
SI-2025-0032,15,Pass,,
SI-2025-0032,16,Pass,,
SI-2025-0032,17,Pass,,
SI-2025-0032,18,Pass,,
SI-2025-0032,19,Pass,,
SI-2025-0032,20,Pass,,
SI-2025-0032,21,Pass,,
SI-2025-0032,22,Pass,,
SI-2025-0032,23,Pass,,
SI-2025-0032,24,Pass,,
SI-2025-0033,1,NA,,
SI-2025-0033,2,Pass,,
SI-2025-0033,3,Pass,,
SI-2025-0033,4,Pass,,
SI-2025-0033,5,Fail,Medium,PAT label at the yard gate expired
SI-2025-0033,6,Pass,,
SI-2025-0033,7,Pass,,
SI-2025-0033,8,NA,,
SI-2025-0033,9,Pass,,
SI-2025-0033,10,Fail,High,Waste bins overflowing at the east exit
SI-2025-0033,11,Pass,,
SI-2025-0033,12,Pass,,
SI-2025-0033,13,Pass,,
SI-2025-0033,14,Fail,Medium,First-aid kit at aisle 4 missing dressings
SI-2025-0033,15,Pass,,
SI-2025-0033,16,Pass,,
SI-2025-0033,17,Pass,,
SI-2025-0033,18,Pass,,
SI-2025-0033,19,Fail,Medium,Untagged stepladder in use at loading bay 6
SI-2025-0033,20,Fail,Low,COSHH register at the north stairwell not updated this quarter
SI-2025-0033,21,Pass,,
SI-2025-0033,22,Fail,Low,Walkway markings at the north stairwell worn and faded
SI-2025-0033,23,NA,,
SI-2025-0033,24,Pass,,
SI-2025-0034,1,Pass,,
SI-2025-0034,2,Pass,,
SI-2025-0034,3,Pass,,
SI-2025-0034,4,Pass,,
SI-2025-0034,5,Pass,,
SI-2025-0034,6,Pass,,
SI-2025-0034,7,Fail,Low,Damaged extension lead in use at the dock office
SI-2025-0034,8,Pass,,
SI-2025-0034,9,Pass,,
SI-2025-0034,10,Pass,,
SI-2025-0034,11,Fail,Low,Work bench at the main workshop cluttered with offcuts
SI-2025-0034,12,Fail,Low,Spill kit at the main workshop missing absorbent pads
SI-2025-0034,13,Fail,Low,Eye-wash bottle at the welfare cabin past expiry
SI-2025-0034,14,Pass,,
SI-2025-0034,15,Pass,,
SI-2025-0034,16,Pass,,
SI-2025-0034,17,Pass,,
SI-2025-0034,18,Pass,,
SI-2025-0034,19,Pass,,
SI-2025-0034,20,Pass,,
SI-2025-0034,21,Fail,Low,Escape route sign above the yard gate obscured by stock
SI-2025-0034,22,Pass,,
SI-2025-0034,23,Pass,,
SI-2025-0034,24,NA,,
SI-2025-0035,1,Fail,Medium,Fire door at the yard gate catches on frame and does not latch
SI-2025-0035,2,Pass,,
SI-2025-0035,3,Pass,,
SI-2025-0035,4,Pass,,
SI-2025-0035,5,Pass,,
SI-2025-0035,6,NA,,
SI-2025-0035,7,Pass,,
SI-2025-0035,8,Pass,,
SI-2025-0035,9,Pass,,
SI-2025-0035,10,Pass,,
SI-2025-0035,11,Pass,,
SI-2025-0035,12,Pass,,
SI-2025-0035,13,Pass,,
SI-2025-0035,14,Pass,,
SI-2025-0035,15,Pass,,
SI-2025-0035,16,Pass,,
SI-2025-0035,17,Pass,,
SI-2025-0035,18,Pass,,
SI-2025-0035,19,Fail,Low,Untagged stepladder in use at the north stairwell
SI-2025-0035,20,Pass,,
SI-2025-0035,21,Pass,,
SI-2025-0035,22,Fail,Low,Walkway markings at bay 2 worn and faded
SI-2025-0035,23,Pass,,
SI-2025-0035,24,NA,,
SI-2025-0036,1,Pass,,
SI-2025-0036,2,Fail,Medium,Extinguisher at the north stairwell past its service date
SI-2025-0036,3,Pass,,
SI-2025-0036,4,Pass,,
SI-2025-0036,5,Pass,,
SI-2025-0036,6,Pass,,
SI-2025-0036,7,Pass,,
SI-2025-0036,8,Pass,,
SI-2025-0036,9,Fail,Low,Pallets staged on pedestrian route near the main workshop
SI-2025-0036,10,Fail,Low,Waste bins overflowing at bay 2
SI-2025-0036,11,Pass,,
SI-2025-0036,12,Pass,,
SI-2025-0036,13,Pass,,
SI-2025-0036,14,Fail,Low,First-aid kit at the dock office missing dressings
SI-2025-0036,15,Pass,,
SI-2025-0036,16,Pass,,
SI-2025-0036,17,Pass,,
SI-2025-0036,18,Pass,,
SI-2025-0036,19,Fail,Low,Untagged stepladder in use at the main workshop
SI-2025-0036,20,Pass,,
SI-2025-0036,21,Pass,,
SI-2025-0036,22,Pass,,
SI-2025-0036,23,Pass,,
SI-2025-0036,24,Pass,,
SI-2025-0037,1,Pass,,
SI-2025-0037,2,Pass,,
SI-2025-0037,3,Pass,,
SI-2025-0037,4,Pass,,
SI-2025-0037,5,Pass,,
SI-2025-0037,6,Pass,,
SI-2025-0037,7,Pass,,
SI-2025-0037,8,Pass,,
SI-2025-0037,9,Pass,,
SI-2025-0037,10,Pass,,
SI-2025-0037,11,Pass,,
SI-2025-0037,12,Fail,Low,Spill kit at the main workshop missing absorbent pads
SI-2025-0037,13,Pass,,
SI-2025-0037,14,Pass,,
SI-2025-0037,15,Pass,,
SI-2025-0037,16,Pass,,
SI-2025-0037,17,Pass,,
SI-2025-0037,18,Pass,,
SI-2025-0037,19,Pass,,
SI-2025-0037,20,Pass,,
SI-2025-0037,21,Pass,,
SI-2025-0037,22,Pass,,
SI-2025-0037,23,Fail,High,Statutory notice board at the main workshop out of date
SI-2025-0037,24,Pass,,
SI-2025-0038,1,Pass,,
SI-2025-0038,2,Pass,,
SI-2025-0038,3,Pass,,
SI-2025-0038,4,Fail,Medium,Emergency light at the main workshop not illuminating on test
SI-2025-0038,5,Fail,Low,PAT label at the east exit expired
SI-2025-0038,6,Pass,,
SI-2025-0038,7,Pass,,
SI-2025-0038,8,Pass,,
SI-2025-0038,9,Pass,,
SI-2025-0038,10,Pass,,
SI-2025-0038,11,Pass,,
SI-2025-0038,12,Pass,,
SI-2025-0038,13,Fail,Medium,Eye-wash bottle at level 2 past expiry
SI-2025-0038,14,Pass,,
SI-2025-0038,15,Pass,,
SI-2025-0038,16,Pass,,
SI-2025-0038,17,Pass,,
SI-2025-0038,18,Pass,,
SI-2025-0038,19,Pass,,
SI-2025-0038,20,Pass,,
SI-2025-0038,21,Fail,Low,Escape route sign above loading bay 6 obscured by stock
SI-2025-0038,22,Pass,,
SI-2025-0038,23,Pass,,
SI-2025-0038,24,Pass,,
SI-2025-0039,1,Pass,,
SI-2025-0039,2,Pass,,
SI-2025-0039,3,Fail,Low,Call point at bay 2 blocked by stored materials
SI-2025-0039,4,Pass,,
SI-2025-0039,5,Pass,,
SI-2025-0039,6,Pass,,
SI-2025-0039,7,Pass,,
SI-2025-0039,8,NA,,
SI-2025-0039,9,Pass,,
SI-2025-0039,10,Fail,Medium,Waste bins overflowing at the yard gate
SI-2025-0039,11,Pass,,
SI-2025-0039,12,Fail,Medium,Spill kit at the east exit missing absorbent pads
SI-2025-0039,13,Pass,,
SI-2025-0039,14,Fail,Medium,First-aid kit at aisle 4 missing dressings
SI-2025-0039,15,Pass,,
SI-2025-0039,16,Pass,,
SI-2025-0039,17,NA,,
SI-2025-0039,18,Pass,,
SI-2025-0039,19,Pass,,
SI-2025-0039,20,Pass,,
SI-2025-0039,21,Pass,,
SI-2025-0039,22,Pass,,
SI-2025-0039,23,Pass,,
SI-2025-0039,24,Fail,Low,No vehicle warning signage at the yard gate crossing
SI-2025-0040,1,Pass,,
SI-2025-0040,2,Fail,Low,Extinguisher at the main workshop past its service date
SI-2025-0040,3,Pass,,
SI-2025-0040,4,Pass,,
SI-2025-0040,5,Fail,Low,PAT label at the main workshop expired
SI-2025-0040,6,NA,,
SI-2025-0040,7,Pass,,
SI-2025-0040,8,Pass,,
SI-2025-0040,9,Pass,,
SI-2025-0040,10,Pass,,
SI-2025-0040,11,Pass,,
SI-2025-0040,12,Pass,,
SI-2025-0040,13,Pass,,
SI-2025-0040,14,Pass,,
SI-2025-0040,15,Pass,,
SI-2025-0040,16,Pass,,
SI-2025-0040,17,Pass,,
SI-2025-0040,18,Pass,,
SI-2025-0040,19,Pass,,
SI-2025-0040,20,Pass,,
SI-2025-0040,21,Pass,,
SI-2025-0040,22,Pass,,
SI-2025-0040,23,Pass,,
SI-2025-0040,24,Pass,,
SI-2025-0041,1,Pass,,
SI-2025-0041,2,Fail,Medium,Extinguisher at the mezzanine past its service date
SI-2025-0041,3,Pass,,
SI-2025-0041,4,Fail,Low,Emergency light at the main workshop not illuminating on test
SI-2025-0041,5,Pass,,
SI-2025-0041,6,Pass,,
SI-2025-0041,7,Fail,Low,Damaged extension lead in use at aisle 4
SI-2025-0041,8,Pass,,
SI-2025-0041,9,Pass,,
SI-2025-0041,10,Pass,,
SI-2025-0041,11,Pass,,
SI-2025-0041,12,Pass,,
SI-2025-0041,13,Pass,,
SI-2025-0041,14,Pass,,
SI-2025-0041,15,Fail,High,Operative without hi-vis near bay 2
SI-2025-0041,16,Pass,,
SI-2025-0041,17,Pass,,
SI-2025-0041,18,Pass,,
SI-2025-0041,19,Pass,,
SI-2025-0041,20,Pass,,
SI-2025-0041,21,Pass,,
SI-2025-0041,22,Pass,,
SI-2025-0041,23,Pass,,
SI-2025-0041,24,Pass,,
SI-2025-0042,1,Pass,,
SI-2025-0042,2,Pass,,
SI-2025-0042,3,Pass,,
SI-2025-0042,4,Pass,,
SI-2025-0042,5,Pass,,
SI-2025-0042,6,Pass,,
SI-2025-0042,7,Pass,,
SI-2025-0042,8,Pass,,
SI-2025-0042,9,Pass,,
SI-2025-0042,10,Pass,,
SI-2025-0042,11,Fail,Low,Work bench at aisle 4 cluttered with offcuts
SI-2025-0042,12,Pass,,
SI-2025-0042,13,Pass,,
SI-2025-0042,14,Pass,,
SI-2025-0042,15,Pass,,
SI-2025-0042,16,Pass,,
SI-2025-0042,17,Pass,,
SI-2025-0042,18,Pass,,
SI-2025-0042,19,Pass,,
SI-2025-0042,20,Pass,,
SI-2025-0042,21,Pass,,
SI-2025-0042,22,Pass,,
SI-2025-0042,23,Pass,,
SI-2025-0042,24,Pass,,
SI-2025-0043,1,Pass,,
SI-2025-0043,2,Pass,,
SI-2025-0043,3,Pass,,
SI-2025-0043,4,Fail,Low,Emergency light at loading bay 6 not illuminating on test
SI-2025-0043,5,NA,,
SI-2025-0043,6,Pass,,
SI-2025-0043,7,Pass,,
SI-2025-0043,8,Pass,,
SI-2025-0043,9,Pass,,
SI-2025-0043,10,Pass,,
SI-2025-0043,11,Fail,High,Work bench at aisle 4 cluttered with offcuts
SI-2025-0043,12,Pass,,
SI-2025-0043,13,NA,,
SI-2025-0043,14,Pass,,
SI-2025-0043,15,Pass,,
SI-2025-0043,16,Pass,,
SI-2025-0043,17,Pass,,
SI-2025-0043,18,Pass,,
SI-2025-0043,19,NA,,
SI-2025-0043,20,Pass,,
SI-2025-0043,21,Pass,,
SI-2025-0043,22,Pass,,
SI-2025-0043,23,Pass,,
SI-2025-0043,24,Pass,,
SI-2025-0044,1,Fail,High,Fire door at bay 2 catches on frame and does not latch
SI-2025-0044,2,Pass,,
SI-2025-0044,3,Pass,,
SI-2025-0044,4,Fail,Low,Emergency light at the yard gate not illuminating on test
SI-2025-0044,5,Pass,,
SI-2025-0044,6,Pass,,
SI-2025-0044,7,Pass,,
SI-2025-0044,8,Pass,,
SI-2025-0044,9,Pass,,
SI-2025-0044,10,Fail,Medium,Waste bins overflowing at level 2
SI-2025-0044,11,Pass,,
SI-2025-0044,12,Pass,,
SI-2025-0044,13,Pass,,
SI-2025-0044,14,Pass,,
SI-2025-0044,15,Pass,,
SI-2025-0044,16,Pass,,
SI-2025-0044,17,Pass,,
SI-2025-0044,18,Pass,,
SI-2025-0044,19,Pass,,
SI-2025-0044,20,Pass,,
SI-2025-0044,21,Pass,,
SI-2025-0044,22,Pass,,
SI-2025-0044,23,NA,,
SI-2025-0044,24,Pass,,
SI-2025-0045,1,Pass,,
SI-2025-0045,2,Pass,,
SI-2025-0045,3,Pass,,
SI-2025-0045,4,Pass,,
SI-2025-0045,5,Pass,,
SI-2025-0045,6,Pass,,
SI-2025-0045,7,Pass,,
SI-2025-0045,8,Pass,,
SI-2025-0045,9,Pass,,
SI-2025-0045,10,Pass,,
SI-2025-0045,11,Pass,,
SI-2025-0045,12,Pass,,
SI-2025-0045,13,Pass,,
SI-2025-0045,14,Pass,,
SI-2025-0045,15,NA,,
SI-2025-0045,16,Pass,,
SI-2025-0045,17,Pass,,
SI-2025-0045,18,Pass,,
SI-2025-0045,19,Pass,,
SI-2025-0045,20,Pass,,
SI-2025-0045,21,Pass,,
SI-2025-0045,22,Pass,,
SI-2025-0045,23,Pass,,
SI-2025-0045,24,Pass,,
SI-2025-0046,1,Pass,,
SI-2025-0046,2,Pass,,
SI-2025-0046,3,Pass,,
SI-2025-0046,4,Pass,,
SI-2025-0046,5,NA,,
SI-2025-0046,6,Pass,,
SI-2025-0046,7,Pass,,
SI-2025-0046,8,Pass,,
SI-2025-0046,9,Fail,Low,Pallets staged on pedestrian route near the north stairwell
SI-2025-0046,10,Pass,,
SI-2025-0046,11,Pass,,
SI-2025-0046,12,Pass,,
SI-2025-0046,13,Fail,Medium,Eye-wash bottle at the main workshop past expiry
SI-2025-0046,14,Pass,,
SI-2025-0046,15,Pass,,
SI-2025-0046,16,Pass,,
SI-2025-0046,17,NA,,
SI-2025-0046,18,Pass,,
SI-2025-0046,19,Pass,,
SI-2025-0046,20,Pass,,
SI-2025-0046,21,Fail,High,Escape route sign above the welfare cabin obscured by stock
SI-2025-0046,22,Pass,,
SI-2025-0046,23,Pass,,
SI-2025-0046,24,Pass,,
SI-2025-0047,1,Pass,,
SI-2025-0047,2,Pass,,
SI-2025-0047,3,Pass,,
SI-2025-0047,4,Pass,,
SI-2025-0047,5,Pass,,
SI-2025-0047,6,Pass,,
SI-2025-0047,7,Pass,,
SI-2025-0047,8,Pass,,
SI-2025-0047,9,Pass,,
SI-2025-0047,10,Pass,,
SI-2025-0047,11,Pass,,
SI-2025-0047,12,Pass,,
SI-2025-0047,13,Pass,,
SI-2025-0047,14,Pass,,
SI-2025-0047,15,Fail,Low,Operative without hi-vis near loading bay 6
SI-2025-0047,16,Pass,,
SI-2025-0047,17,Pass,,
SI-2025-0047,18,Pass,,
SI-2025-0047,19,Pass,,
SI-2025-0047,20,Pass,,
SI-2025-0047,21,Pass,,
SI-2025-0047,22,Fail,Low,Walkway markings at the dock office worn and faded
SI-2025-0047,23,Pass,,
SI-2025-0047,24,Pass,,
SI-2025-0048,1,Pass,,
SI-2025-0048,2,Fail,Medium,Extinguisher at the north stairwell past its service date
SI-2025-0048,3,Pass,,
SI-2025-0048,4,Pass,,
SI-2025-0048,5,Pass,,
SI-2025-0048,6,Pass,,
SI-2025-0048,7,Pass,,
SI-2025-0048,8,Pass,,
SI-2025-0048,9,Fail,Low,Pallets staged on pedestrian route near the dock office
SI-2025-0048,10,Pass,,
SI-2025-0048,11,Pass,,
SI-2025-0048,12,Pass,,
SI-2025-0048,13,Pass,,
SI-2025-0048,14,Pass,,
SI-2025-0048,15,Fail,Low,Operative without hi-vis near level 2
SI-2025-0048,16,Fail,Medium,Welfare room at level 2 without hot water
SI-2025-0048,17,Fail,Medium,Racking tag at the east exit out of date
SI-2025-0048,18,Pass,,
SI-2025-0048,19,Fail,Low,Untagged stepladder in use at the dock office
SI-2025-0048,20,Pass,,
SI-2025-0048,21,Pass,,
SI-2025-0048,22,Fail,Medium,Walkway markings at the welfare cabin worn and faded
SI-2025-0048,23,Pass,,
SI-2025-0048,24,Pass,,
SI-2025-0049,1,Pass,,
SI-2025-0049,2,Pass,,
SI-2025-0049,3,Pass,,
SI-2025-0049,4,Pass,,
SI-2025-0049,5,Pass,,
SI-2025-0049,6,Pass,,
SI-2025-0049,7,Pass,,
SI-2025-0049,8,Pass,,
SI-2025-0049,9,NA,,
SI-2025-0049,10,Pass,,
SI-2025-0049,11,Pass,,
SI-2025-0049,12,Pass,,
SI-2025-0049,13,Pass,,
SI-2025-0049,14,Pass,,
SI-2025-0049,15,Pass,,
SI-2025-0049,16,Fail,Low,Welfare room at loading bay 6 without hot water
SI-2025-0049,17,Fail,High,Racking tag at level 2 out of date
SI-2025-0049,18,Pass,,
SI-2025-0049,19,Pass,,
SI-2025-0049,20,Pass,,
SI-2025-0049,21,Fail,Low,Escape route sign above loading bay 6 obscured by stock
SI-2025-0049,22,Pass,,
SI-2025-0049,23,Pass,,
SI-2025-0049,24,Fail,High,No vehicle warning signage at bay 2 crossing
SI-2025-0050,1,Pass,,
SI-2025-0050,2,Fail,Low,Extinguisher at the yard gate past its service date
SI-2025-0050,3,Pass,,
SI-2025-0050,4,Pass,,
SI-2025-0050,5,NA,,
SI-2025-0050,6,Pass,,
SI-2025-0050,7,Pass,,
SI-2025-0050,8,Fail,Low,Isolation switch at aisle 4 obstructed
SI-2025-0050,9,Pass,,
SI-2025-0050,10,Pass,,
SI-2025-0050,11,Pass,,
SI-2025-0050,12,Pass,,
SI-2025-0050,13,Pass,,
SI-2025-0050,14,Pass,,
SI-2025-0050,15,Pass,,
SI-2025-0050,16,Pass,,
SI-2025-0050,17,Pass,,
SI-2025-0050,18,Pass,,
SI-2025-0050,19,Pass,,
SI-2025-0050,20,Pass,,
SI-2025-0050,21,Pass,,
SI-2025-0050,22,Pass,,
SI-2025-0050,23,Pass,,
SI-2025-0050,24,Pass,,
SI-2025-0051,1,Pass,,
SI-2025-0051,2,Pass,,
SI-2025-0051,3,Pass,,
SI-2025-0051,4,Fail,Medium,Emergency light at the welfare cabin not illuminating on test
SI-2025-0051,5,NA,,
SI-2025-0051,6,Pass,,
SI-2025-0051,7,Pass,,
SI-2025-0051,8,Pass,,
SI-2025-0051,9,Pass,,
SI-2025-0051,10,Pass,,
SI-2025-0051,11,Pass,,
SI-2025-0051,12,Pass,,
SI-2025-0051,13,Pass,,
SI-2025-0051,14,Pass,,
SI-2025-0051,15,Fail,Low,Operative without hi-vis near loading bay 6
SI-2025-0051,16,Pass,,
SI-2025-0051,17,NA,,
SI-2025-0051,18,Pass,,
SI-2025-0051,19,Pass,,
SI-2025-0051,20,Pass,,
SI-2025-0051,21,Pass,,
SI-2025-0051,22,Pass,,
SI-2025-0051,23,NA,,
SI-2025-0051,24,Pass,,
SI-2025-0052,1,Pass,,
SI-2025-0052,2,Pass,,
SI-2025-0052,3,Pass,,
SI-2025-0052,4,Pass,,
SI-2025-0052,5,Pass,,
SI-2025-0052,6,Pass,,
SI-2025-0052,7,Pass,,
SI-2025-0052,8,Pass,,
SI-2025-0052,9,Pass,,
SI-2025-0052,10,Pass,,
SI-2025-0052,11,Pass,,
SI-2025-0052,12,Pass,,
SI-2025-0052,13,Pass,,
SI-2025-0052,14,Pass,,
SI-2025-0052,15,Pass,,
SI-2025-0052,16,Pass,,
SI-2025-0052,17,Pass,,
SI-2025-0052,18,Fail,Low,Overloaded top beam at aisle 4
SI-2025-0052,19,Pass,,
SI-2025-0052,20,Pass,,
SI-2025-0052,21,Pass,,
SI-2025-0052,22,Pass,,
SI-2025-0052,23,Pass,,
SI-2025-0052,24,Fail,Low,No vehicle warning signage at the east exit crossing
SI-2025-0053,1,Fail,Low,Fire door at store B catches on frame and does not latch
SI-2025-0053,2,Fail,Medium,Extinguisher at the welfare cabin past its service date
SI-2025-0053,3,Pass,,
SI-2025-0053,4,Pass,,
SI-2025-0053,5,Pass,,
SI-2025-0053,6,Pass,,
SI-2025-0053,7,Pass,,
SI-2025-0053,8,Pass,,
SI-2025-0053,9,Pass,,
SI-2025-0053,10,Pass,,
SI-2025-0053,11,Pass,,
SI-2025-0053,12,Pass,,
SI-2025-0053,13,Pass,,
SI-2025-0053,14,Pass,,
SI-2025-0053,15,Pass,,
SI-2025-0053,16,Pass,,
SI-2025-0053,17,Pass,,
SI-2025-0053,18,Pass,,
SI-2025-0053,19,Pass,,
SI-2025-0053,20,Pass,,
SI-2025-0053,21,Pass,,
SI-2025-0053,22,Pass,,
SI-2025-0053,23,Pass,,
SI-2025-0053,24,Pass,,
SI-2025-0054,1,Fail,Medium,Fire door at bay 2 catches on frame and does not latch
SI-2025-0054,2,Pass,,
SI-2025-0054,3,Pass,,
SI-2025-0054,4,Pass,,
SI-2025-0054,5,Pass,,
SI-2025-0054,6,Fail,Low,Distribution board at level 2 left open and unlabelled
SI-2025-0054,7,Pass,,
SI-2025-0054,8,Pass,,
SI-2025-0054,9,Pass,,
SI-2025-0054,10,Pass,,
SI-2025-0054,11,Pass,,
SI-2025-0054,12,Pass,,
SI-2025-0054,13,Pass,,
SI-2025-0054,14,Pass,,
SI-2025-0054,15,Pass,,
SI-2025-0054,16,Pass,,
SI-2025-0054,17,Pass,,
SI-2025-0054,18,Pass,,
SI-2025-0054,19,Pass,,
SI-2025-0054,20,Pass,,
SI-2025-0054,21,Pass,,
SI-2025-0054,22,Pass,,
SI-2025-0054,23,Fail,Medium,Statutory notice board at bay 2 out of date
SI-2025-0054,24,Pass,,
SI-2025-0055,1,Pass,,
SI-2025-0055,2,Pass,,
SI-2025-0055,3,Pass,,
SI-2025-0055,4,Pass,,
SI-2025-0055,5,Pass,,
SI-2025-0055,6,Pass,,
SI-2025-0055,7,Pass,,
SI-2025-0055,8,Pass,,
SI-2025-0055,9,Pass,,
SI-2025-0055,10,NA,,
SI-2025-0055,11,Pass,,
SI-2025-0055,12,Pass,,
SI-2025-0055,13,Pass,,
SI-2025-0055,14,Pass,,
SI-2025-0055,15,Pass,,
SI-2025-0055,16,Pass,,
SI-2025-0055,17,Pass,,
SI-2025-0055,18,Pass,,
SI-2025-0055,19,Pass,,
SI-2025-0055,20,Fail,Low,COSHH register at bay 2 not updated this quarter
SI-2025-0055,21,Pass,,
SI-2025-0055,22,Pass,,
SI-2025-0055,23,Pass,,
SI-2025-0055,24,Pass,,
SI-2025-0056,1,Fail,Low,Fire door at bay 2 catches on frame and does not latch
SI-2025-0056,2,Pass,,
SI-2025-0056,3,Fail,Low,Call point at bay 2 blocked by stored materials
SI-2025-0056,4,Pass,,
SI-2025-0056,5,Pass,,
SI-2025-0056,6,Pass,,
SI-2025-0056,7,Pass,,
SI-2025-0056,8,Fail,Low,Isolation switch at store B obstructed
SI-2025-0056,9,Pass,,
SI-2025-0056,10,Pass,,
SI-2025-0056,11,NA,,
SI-2025-0056,12,Pass,,
SI-2025-0056,13,Pass,,
SI-2025-0056,14,Fail,High,First-aid kit at the dock office missing dressings
SI-2025-0056,15,Pass,,
SI-2025-0056,16,Pass,,
SI-2025-0056,17,Fail,Low,Racking tag at the mezzanine out of date
SI-2025-0056,18,Pass,,
SI-2025-0056,19,Pass,,
SI-2025-0056,20,Pass,,
SI-2025-0056,21,Pass,,
SI-2025-0056,22,Fail,Medium,Walkway markings at the mezzanine worn and faded
SI-2025-0056,23,Fail,Low,Statutory notice board at the yard gate out of date
SI-2025-0056,24,Fail,High,No vehicle warning signage at the mezzanine crossing
SI-2025-0057,1,Pass,,
SI-2025-0057,2,Pass,,
SI-2025-0057,3,Pass,,
SI-2025-0057,4,Pass,,
SI-2025-0057,5,Pass,,
SI-2025-0057,6,Pass,,
SI-2025-0057,7,Pass,,
SI-2025-0057,8,Pass,,
SI-2025-0057,9,Fail,Low,Pallets staged on pedestrian route near the dock office
SI-2025-0057,10,Fail,Medium,Waste bins overflowing at the dock office
SI-2025-0057,11,Pass,,
SI-2025-0057,12,Pass,,
SI-2025-0057,13,Pass,,
SI-2025-0057,14,Fail,Low,First-aid kit at level 2 missing dressings
SI-2025-0057,15,Pass,,
SI-2025-0057,16,Pass,,
SI-2025-0057,17,Pass,,
SI-2025-0057,18,Pass,,
SI-2025-0057,19,Pass,,
SI-2025-0057,20,Pass,,
SI-2025-0057,21,Pass,,
SI-2025-0057,22,Fail,Medium,Walkway markings at the east exit worn and faded
SI-2025-0057,23,Pass,,
SI-2025-0057,24,Pass,,
SI-2025-0058,1,Pass,,
SI-2025-0058,2,Pass,,
SI-2025-0058,3,Fail,Medium,Call point at the main workshop blocked by stored materials
SI-2025-0058,4,Fail,Low,Emergency light at the north stairwell not illuminating on test
SI-2025-0058,5,Pass,,
SI-2025-0058,6,Pass,,
SI-2025-0058,7,NA,,
SI-2025-0058,8,Pass,,
SI-2025-0058,9,Pass,,
SI-2025-0058,10,Pass,,
SI-2025-0058,11,Pass,,
SI-2025-0058,12,Pass,,
SI-2025-0058,13,Pass,,
SI-2025-0058,14,Pass,,
SI-2025-0058,15,Pass,,
SI-2025-0058,16,Pass,,
SI-2025-0058,17,Pass,,
SI-2025-0058,18,Fail,High,Overloaded top beam at the mezzanine
SI-2025-0058,19,Pass,,
SI-2025-0058,20,Fail,Low,COSHH register at the north stairwell not updated this quarter
SI-2025-0058,21,Pass,,
SI-2025-0058,22,Pass,,
SI-2025-0058,23,Pass,,
SI-2025-0058,24,Pass,,
SI-2025-0059,1,NA,,
SI-2025-0059,2,NA,,
SI-2025-0059,3,Pass,,
SI-2025-0059,4,Pass,,
SI-2025-0059,5,Pass,,
SI-2025-0059,6,Pass,,
SI-2025-0059,7,Pass,,
SI-2025-0059,8,Pass,,
SI-2025-0059,9,Pass,,
SI-2025-0059,10,Pass,,
SI-2025-0059,11,Pass,,
SI-2025-0059,12,Pass,,
SI-2025-0059,13,Fail,Low,Eye-wash bottle at the north stairwell past expiry
SI-2025-0059,14,Pass,,
SI-2025-0059,15,Pass,,
SI-2025-0059,16,Fail,Low,Welfare room at the dock office without hot water
SI-2025-0059,17,Pass,,
SI-2025-0059,18,Pass,,
SI-2025-0059,19,Fail,Medium,Untagged stepladder in use at the yard gate
SI-2025-0059,20,Pass,,
SI-2025-0059,21,Pass,,
SI-2025-0059,22,Pass,,
SI-2025-0059,23,Pass,,
SI-2025-0059,24,Pass,,
SI-2025-0060,1,Fail,Medium,Fire door at level 2 catches on frame and does not latch
SI-2025-0060,2,Fail,Low,Extinguisher at the welfare cabin past its service date
SI-2025-0060,3,Pass,,
SI-2025-0060,4,Pass,,
SI-2025-0060,5,Pass,,
SI-2025-0060,6,Pass,,
SI-2025-0060,7,Pass,,
SI-2025-0060,8,Pass,,
SI-2025-0060,9,Fail,Low,Pallets staged on pedestrian route near aisle 4
SI-2025-0060,10,Pass,,
SI-2025-0060,11,Fail,Medium,Work bench at the north stairwell cluttered with offcuts
SI-2025-0060,12,Pass,,
