month_key,scenario,entity,service_line,account_code,client,amount
202511,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4174
202511,Actual,LLP,Advisory,REV-ADV,Oakline Foods,399750
202511,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-206217
202511,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59643
202511,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15473
202511,Actual,LLP,Advisory,REV-ADV,Bramwell Media,346771
202511,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-133134
202511,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38505
202511,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-9990
202511,Actual,LLP,Advisory,REV-ADV,Marrow Klein,226365
202511,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-81929
202511,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23696
202511,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6147
202511,Actual,LLP,Advisory,REV-ADV,Vantis Retail,163753
202511,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61668
202511,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17836
202511,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4627
202511,Actual,PRJ,Projects,REV-PRJ,Harding & Co,452729
202511,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-223347
202511,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64597
202511,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16759
202511,Actual,PRJ,Projects,REV-PRJ,Delphi Works,231181
202511,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-119133
202511,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34456
202511,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8939
202511,Actual,PRJ,Projects,REV-PRJ,Corven Group,173386
202511,Actual,PRJ,Projects,DC-STAFF,Corven Group,-86808
202511,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25107
202511,Actual,PRJ,Projects,DC-EXP,Corven Group,-6514
202511,Actual,LLP,Support,REV-SUP,Kelby Foods,144488
202511,Actual,LLP,Support,DC-STAFF,Kelby Foods,-74036
202511,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21413
202511,Actual,LLP,Support,DC-EXP,Kelby Foods,-5555
202511,Actual,LLP,Support,REV-SUP,Ashfield Care,105958
202511,Actual,LLP,Support,DC-STAFF,Ashfield Care,-55070
202511,Actual,LLP,Support,DC-SUBS,Ashfield Care,-15927
202511,Actual,LLP,Support,DC-EXP,Ashfield Care,-4132
202511,Actual,LLP,Support,REV-SUP,Nyle Distribution,96325
202511,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53594
202511,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15500
202511,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4021
202511,Actual,LLP,Support,REV-SUP,Castleton  Retail,87656
202511,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40417
202511,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11690
202511,Actual,LLP,Support,DC-EXP,Castleton Retail,-3033
202511,Actual,LLP,Central,OH-ADMIN,,-269711
202511,Actual,MSL,Central,OH-ADMIN,,-161827
202511,Actual,PRJ,Central,OH-ADMIN,,-107884
202511,Actual,LLP,Central,OH-PREM,,-86693
202511,Actual,MSL,Central,OH-PREM,,-52016
202511,Actual,PRJ,Central,OH-PREM,,-34677
202511,Actual,LLP,Central,OH-TECH,,-69836
202511,Actual,MSL,Central,OH-TECH,,-41902
202511,Actual,PRJ,Central,OH-TECH,,-27934
202511,Actual,LLP,Central,OH-MKT,,-28898
202511,Actual,MSL,Central,OH-MKT,,-17339
202511,Actual,PRJ,Central,OH-MKT,,-11559
202511,Actual,LLP,Central,OH-PROF,,-14449
202511,Actual,MSL,Central,OH-PROF,,-8669
202511,Actual,PRJ,Central,OH-PROF,,-5780
202511,Actual,LLP,Central,OH-DEP,,-12041
202511,Actual,MSL,Central,OH-DEP,,-7224
202511,Actual,PRJ,Central,OH-DEP,,-4816
202511,Actual,LLP,Central,OH-OTHER,,-11077
202511,Actual,MSL,Central,OH-OTHER,,-6646
202511,Actual,PRJ,Central,OH-OTHER,,-4431
202511,Budget,MSL,Managed Services,REV-MAN,Peverel Group,668734
202511,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-268040
202511,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77523
202511,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20112
202511,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,543346
202511,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-225748
202511,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65291
202511,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-16939
202511,Budget,MSL,Managed Services,REV-MAN,Trentham Group,313469
202511,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-132537
202511,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38333
202511,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9945
202511,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,188081
202511,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-96066
202511,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27784
202511,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7208
202511,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,125388
202511,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59449
202511,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17194
202511,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4461
202511,Budget,LLP,Advisory,REV-ADV,Oakline Foods,434019
202511,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-220884
202511,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-63885
202511,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16574
202511,Budget,LLP,Advisory,REV-ADV,Bramwell Media,376499
202511,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-141935
202511,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-41051
202511,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10650
202511,Budget,LLP,Advisory,REV-ADV,Marrow Klein,245770
202511,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-87247
202511,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25234
202511,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6547
202511,Budget,LLP,Advisory,REV-ADV,Vantis Retail,177791
202511,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65722
202511,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-19008
202511,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4931
202511,Budget,PRJ,Projects,REV-PRJ,Harding & Co,439581
202511,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-202808
202511,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58657
202511,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15218
202511,Budget,PRJ,Projects,REV-PRJ,Delphi Works,224467
202511,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108498
202511,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31380
202511,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8141
202511,Budget,PRJ,Projects,REV-PRJ,Corven Group,168350
202511,Budget,PRJ,Projects,DC-STAFF,Corven Group,-78905
202511,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22821
202511,Budget,PRJ,Projects,DC-EXP,Corven Group,-5921
202511,Budget,LLP,Support,REV-SUP,Kelby Foods,149693
202511,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75568
202511,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21856
202511,Budget,LLP,Support,DC-EXP,Kelby Foods,-5670
202511,Budget,LLP,Support,REV-SUP,Ashfield Care,109775
202511,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56221
202511,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16260
202511,Budget,LLP,Support,DC-EXP,Ashfield Care,-4218
202511,Budget,LLP,Support,REV-SUP,Nyle Distribution,99795
202511,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54768
202511,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15840
202511,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4109
202511,Budget,LLP,Support,REV-SUP,Castleton Retail,90813
202511,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41185
202511,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11912
202511,Budget,LLP,Support,DC-EXP,Castleton Retail,-3090
202511,Budget,LLP,Central,OH-ADMIN,,-251655
202511,Budget,MSL,Central,OH-ADMIN,,-150993
202511,Budget,PRJ,Central,OH-ADMIN,,-100662
202511,Budget,LLP,Central,OH-PREM,,-84692
202511,Budget,MSL,Central,OH-PREM,,-50815
202511,Budget,PRJ,Central,OH-PREM,,-33877
202511,Budget,LLP,Central,OH-TECH,,-72593
202511,Budget,MSL,Central,OH-TECH,,-43556
202511,Budget,PRJ,Central,OH-TECH,,-29037
202511,Budget,LLP,Central,OH-MKT,,-43556
202511,Budget,MSL,Central,OH-MKT,,-26133
202511,Budget,PRJ,Central,OH-MKT,,-17422
202511,Budget,LLP,Central,OH-PROF,,-21778
202511,Budget,MSL,Central,OH-PROF,,-13067
202511,Budget,PRJ,Central,OH-PROF,,-8711
202511,Budget,LLP,Central,OH-OTHER,,-48395
202511,Budget,MSL,Central,OH-OTHER,,-29037
202511,Budget,PRJ,Central,OH-OTHER,,-19358
202512,Actual,MSL,Managed Services,REV-MAN,Peverel Group,616789
202512,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-251638
202512,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-72779
202512,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-18881
202512,Actual,MSL,Managed Services,REV-MAN,Castleton Retail,501141
202512,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-211803
202512,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-61258
202512,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-15892
202512,Actual,MSL,Managed Services,REV-MAN,Trentham Group,289120
202512,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-124313
202512,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-35954
202512,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9328
202512,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,173472
202512,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-89847
202512,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-25986
202512,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6742
202512,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,115648
202512,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55659
202512,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16098
202512,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4176
202512,Actual,LLP,Advisory,REV-ADV,Oakline Foods,399949
202512,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-206320
202512,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59672
202512,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15481
202512,Actual,LLP,Advisory,REV-ADV,Bramwell Media,346944
202512,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-133200
202512,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38524
202512,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-9995
202512,Actual,LLP,Advisory,REV-ADV,Marrow Klein,226477
202512,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-81970
202512,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23708
202512,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6151
202512,Actual,LLP,Advisory,REV-ADV,Vantis Retail,163835
202512,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61699
202512,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17845
202512,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4630
202512,Actual,PRJ,Projects,REV-PRJ,Harding & Co,452955
202512,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-223458
202512,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64629
202512,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16767
202512,Actual,PRJ,Projects,REV-PRJ,Delphi Works,231296
202512,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-119192
202512,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34473
202512,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8943
202512,Actual,PRJ,Projects,REV-PRJ,Corven Group,173472
202512,Actual,PRJ,Projects,DC-STAFF,Corven Group,-86851
202512,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25119
202512,Actual,PRJ,Projects,DC-EXP,Corven Group,-6517
202512,Actual,LLP,Support,REV-SUP,Kelby Foods,144560
202512,Actual,LLP,Support,DC-STAFF,Kelby Foods,-74073
202512,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21423
202512,Actual,LLP,Support,DC-EXP,Kelby Foods,-5558
202512,Actual,LLP,Support,REV-SUP,Ashfield Care,106011
202512,Actual,LLP,Support,DC-STAFF,Ashfield Care,-55097
202512,Actual,LLP,Support,DC-SUBS,Ashfield Care,-15935
202512,Actual,LLP,Support,DC-EXP,Ashfield Care,-4134
202512,Actual,LLP,Support,REV-SUP,Nyle Distribution,96373
202512,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53620
202512,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15508
202512,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4023
202512,Actual,LLP,Support,REV-SUP,Castleton Retail,87700
202512,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40438
202512,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11695
202512,Actual,LLP,Support,DC-EXP,Castleton Retail,-3034
202512,Actual,LLP,Central,OH-ADMIN,,-269845
202512,Actual,MSL,Central,OH-ADMIN,,-161907
202512,Actual,PRJ,Central,OH-ADMIN,,-107938
202512,Actual,LLP,Central,OH-PREM,,-86736
202512,Actual,MSL,Central,OH-PREM,,-52042
202512,Actual,PRJ,Central,OH-PREM,,-34694
202512,Actual,LLP,Central,OH-TECH,,-69871
202512,Actual,MSL,Central,OH-TECH,,-41922
202512,Actual,PRJ,Central,OH-TECH,,-27948
202512,Actual,LLP,Central,OH-MKT,,-28912
202512,Actual,MSL,Central,OH-MKT,,-17347
202512,Actual,PRJ,Central,OH-MKT,,-11565
202512,Actual,LLP,Central,OH-PROF,,-14456
202512,Actual,MSL,Central,OH-PROF,,-8674
202512,Actual,PRJ,Central,OH-PROF,,-5782
202512,Actual,LLP,Central,OH-DEP,,-12047
202512,Actual,MSL,Central,OH-DEP,,-7228
202512,Actual,PRJ,Central,OH-DEP,,-4819
202512,Actual,LLP,Central,OH-OTHER,,-11083
202512,Actual,MSL,Central,OH-OTHER,,-6650
202512,Actual,PRJ,Central,OH-OTHER,,-4433
202512,Budget,MSL,Managed Services,REV-MAN,Peverel Group,672867
202512,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-269697
202512,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-78002
202512,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20236
202512,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,546704
202512,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-227144
202512,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65695
202512,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-17044
202512,Budget,MSL,Managed Services,REV-MAN,Trentham Group,315406
202512,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-133356
202512,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38570
202512,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-10006
202512,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,189244
202512,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-96660
202512,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27956
202512,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7253
202512,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,126163
202512,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59816
202512,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17300
202512,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4488
202512,Budget,LLP,Advisory,REV-ADV,Oakline Foods,436701
202512,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-222249
202512,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-64279
202512,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16676
202512,Budget,LLP,Advisory,REV-ADV,Bramwell Media,378825
202512,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-142812
202512,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-41304
202512,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10716
202512,Budget,LLP,Advisory,REV-ADV,Marrow Klein,247289
202512,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-87787
202512,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25390
202512,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6587
202512,Budget,LLP,Advisory,REV-ADV,Vantis Retail,178890
202512,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-66128
202512,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-19126
202512,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4962
202512,Budget,PRJ,Projects,REV-PRJ,Harding & Co,442298
202512,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-204061
202512,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-59019
202512,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15312
202512,Budget,PRJ,Projects,REV-PRJ,Delphi Works,225854
202512,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-109168
202512,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31574
202512,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8191
202512,Budget,PRJ,Projects,REV-PRJ,Corven Group,169391
202512,Budget,PRJ,Projects,DC-STAFF,Corven Group,-79393
202512,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22962
202512,Budget,PRJ,Projects,DC-EXP,Corven Group,-5957
202512,Budget,LLP,Support,REV-SUP,Kelby Foods,150618
202512,Budget,LLP,Support,DC-STAFF,Kelby Foods,-76035
202512,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21991
202512,Budget,LLP,Support,DC-EXP,Kelby Foods,-5705
202512,Budget,LLP,Support,REV-SUP,Ashfield Care,110453
202512,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56568
202512,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16361
202512,Budget,LLP,Support,DC-EXP,Ashfield Care,-4245
202512,Budget,LLP,Support,REV-SUP,Nyle Distribution,100412
202512,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-55106
202512,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15938
202512,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4135
202512,Budget,LLP,Support,REV-SUP,Castleton Retail,91375
202512,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41439
202512,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11985
202512,Budget,LLP,Support,DC-EXP,Castleton Retail,-3109
202512,Budget,LLP,Central,OH-ADMIN,,-253210
202512,Budget,MSL,Central,OH-ADMIN,,-151926
202512,Budget,PRJ,Central,OH-ADMIN,,-101284
202512,Budget,LLP,Central,OH-PREM,,-85215
202512,Budget,MSL,Central,OH-PREM,,-51129
202512,Budget,PRJ,Central,OH-PREM,,-34086
202512,Budget,LLP,Central,OH-TECH,,-73041
202512,Budget,MSL,Central,OH-TECH,,-43825
202512,Budget,PRJ,Central,OH-TECH,,-29217
202512,Budget,LLP,Central,OH-MKT,,-43825
202512,Budget,MSL,Central,OH-MKT,,-26295
202512,Budget,PRJ,Central,OH-MKT,,-17530
202512,Budget,LLP,Central,OH-PROF,,-21912
202512,Budget,MSL,Central,OH-PROF,,-13147
202512,Budget,PRJ,Central,OH-PROF,,-8765
202512,Budget,LLP,Central,OH-OTHER,,-48694
202512,Budget,MSL,Central,OH-OTHER,,-29217
202512,Budget,PRJ,Central,OH-OTHER,,-19478
202601,Actual,MSL,Managed Services,REV-MAN,Peverel Group,634238
202601,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-258757
202601,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-74838
202601,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-19416
202601,Actual,MSL,Managed Services,REV-MAN,Castleton Retail,515318
202601,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-217795
202601,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-62991
202601,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-16342
202601,Actual,MSL,Managed Services,REV-MAN,Trentham Group,297299
202601,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-127830
202601,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-36971
202601,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9592
202601,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,178379
202601,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-92388
202601,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-26721
202601,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6932
202601,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,118920
202601,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-57234
202601,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16553
202601,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4294
202601,Actual,LLP,Advisory,REV-ADV,Oakline Foods,411263
202601,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-212156
202601,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-61360
202601,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15919
202601,Actual,LLP,Advisory,REV-ADV,Bramwell Media,356759
202601,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-136968
202601,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-39614
202601,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-10277
202601,Actual,LLP,Advisory,REV-ADV,Marrow Klein,232884
202601,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-84289
202601,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-24378
202601,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6325
202601,Actual,LLP,Advisory,REV-ADV,Vantis Retail,168469
202601,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-63445
202601,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-18350
202601,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4761
202601,Actual,PRJ,Projects,REV-PRJ,Harding & Co,465768
202601,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-229779
202601,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-66457
202601,Actual,PRJ,Projects,DC-EXP,Harding & Co,-17241
202601,Actual,PRJ,Projects,REV-PRJ,Delphi Works,237839
202601,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-122564
202601,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-35448
202601,Actual,PRJ,Projects,DC-EXP,Delphi Works,-9196
202601,Actual,PRJ,Projects,REV-PRJ,Corven Group,178379
202601,Actual,PRJ,Projects,DC-STAFF,Corven Group,-89308
202601,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25830
202601,Actual,PRJ,Projects,DC-EXP,Corven Group,-6701
202601,Actual,LLP,Support,REV-SUP,Kelby Foods,148649
202601,Actual,LLP,Support,DC-STAFF,Kelby Foods,-76168
202601,Actual,LLP,Support,DC-SUBS,Kelby Foods,-22030
202601,Actual,LLP,Support,DC-EXP,Kelby Foods,-5715
202601,Actual,LLP,Support,REV-SUP,Ashfield Care,109010
202601,Actual,LLP,Support,DC-STAFF,Ashfield Care,-56656
202601,Actual,LLP,Support,DC-SUBS,Ashfield Care,-16386
202601,Actual,LLP,Support,DC-EXP,Ashfield Care,-4251
202601,Actual,LLP,Support,REV-SUP,Nyle Distribution,99100
202601,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-55137
202601,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15947
202601,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4137
202601,Actual,LLP,Support,REV-SUP,Castleton Retail,90181
202601,Actual,LLP,Support,DC-STAFF,Castleton Retail,-41582
202601,Actual,LLP,Support,DC-SUBS,Castleton Retail,-12026
202601,Actual,LLP,Support,DC-EXP,Castleton Retail,-3120
202601,Actual,LLP,Central,OH-ADMIN,,-277479
202601,Actual,MSL,Central,OH-ADMIN,,-166487
202601,Actual,PRJ,Central,OH-ADMIN,,-110992
202601,Actual,LLP,Central,OH-PREM,,-89190
202601,Actual,MSL,Central,OH-PREM,,-53514
202601,Actual,PRJ,Central,OH-PREM,,-35676
202601,Actual,LLP,Central,OH-TECH,,-71847
202601,Actual,MSL,Central,OH-TECH,,-43108
202601,Actual,PRJ,Central,OH-TECH,,-28739
202601,Actual,LLP,Central,OH-MKT,,-29730
202601,Actual,MSL,Central,OH-MKT,,-17838
202601,Actual,PRJ,Central,OH-MKT,,-11892
202601,Actual,LLP,Central,OH-PROF,,-14865
202601,Actual,MSL,Central,OH-PROF,,-8919
202601,Actual,PRJ,Central,OH-PROF,,-5946
202601,Actual,LLP,Central,OH-DEP,,-12387
202601,Actual,MSL,Central,OH-DEP,,-7432
202601,Actual,PRJ,Central,OH-DEP,,-4955
202601,Actual,LLP,Central,OH-OTHER,,-11396
202601,Actual,MSL,Central,OH-OTHER,,-6838
202601,Actual,PRJ,Central,OH-OTHER,,-4559
202601,Budget,MSL,Managed Services,REV-MAN,Peverel Group,678432
202601,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-271928
202601,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-78648
202601,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20404
202601,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,551226
202601,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-229022
202601,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-66238
202601,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-17184
202601,Budget,MSL,Managed Services,REV-MAN,Trentham Group,318015
202601,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-134459
202601,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38889
202601,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-10089
202601,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,190809
202601,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-97459
202601,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-28187
202601,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7313
202601,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,127206
202601,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-60311
202601,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17443
202601,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4525
202601,Budget,LLP,Advisory,REV-ADV,Oakline Foods,440313
202601,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-224087
202601,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-64811
